SourceFile,SearchKey,ODSCode,OrganisationName,ServiceIndex,ServiceCode,ServiceName,ContactIndex,ContactMethodType,ContactValue
page_000043.json,X132791,1-4134627298,"Right at Home (Ealing, Hounslow, Hammersmith and Fulham)",4,SRV0323,Caring for adults under 65,1,Telephone,020888327310
page_000043.json,X132791,1-4134627298,"Right at Home (Ealing, Hounslow, Hammersmith and Fulham)",4,SRV0323,Caring for adults under 65,2,PhoneExt,
page_000044.json,X133434,DA101,Freeflow Counselling Service,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01282 450 545
page_000044.json,X133434,DA101,Freeflow Counselling Service,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000044.json,X133434,DA101,Freeflow Counselling Service,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,freeflowcounselling@yahoo.co.uk
page_000044.json,X133434,DA101,Freeflow Counselling Service,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,http://www.freeflowcounsellingservice.co.uk
page_000044.json,X133436,DA201,Survivors Manchester (Salford),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0161 236 2182
page_000044.json,X133436,DA201,Survivors Manchester (Salford),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000044.json,X133436,DA201,Survivors Manchester (Salford),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,support@survivorsmanchester.org.uk
page_000044.json,X133436,DA201,Survivors Manchester (Salford),1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.survivorsmanchester.org.uk/support-services/#referral
page_000044.json,X133628,AMC04,"Thinking Ahead Heywood, Middleton and Rochdale",1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01706 751 180
page_000044.json,X133628,AMC04,"Thinking Ahead Heywood, Middleton and Rochdale",1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000044.json,X133628,AMC04,"Thinking Ahead Heywood, Middleton and Rochdale",1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,communications@thebiglifegroup.com
page_000044.json,X133628,AMC04,"Thinking Ahead Heywood, Middleton and Rochdale",1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.iaptportal.co.uk/roch.html
page_000044.json,X133668,1-4276504607,Snowdrop House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000044.json,X133668,1-4276504607,Snowdrop House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000044.json,X133838,1-4306211615,Highmarket House,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000044.json,X133838,1-4306211615,Highmarket House,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000044.json,X134100,TAD39,Relationship Therapy North,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01535 605047
page_000044.json,X134100,TAD39,Relationship Therapy North,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000044.json,X134100,TAD39,Relationship Therapy North,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,info@rtnorth.org.uk
page_000044.json,X134100,TAD39,Relationship Therapy North,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.relationshiptherapynorth.org.uk/contact
page_000044.json,X134648,TAF94,Kingston Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0203 513 4440
page_000044.json,X134648,TAF94,Kingston Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000044.json,X134648,TAF94,Kingston Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,kingstontalkingtherapies@swlstg.nhs.uk
page_000044.json,X134648,TAF94,Kingston Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://gateway.mayden.co.uk/referral-v2/93a4d300-76d3-4c3c-995a-e8755329a68b
page_000045.json,X134701,NMG0C,Wolverhampton Msk Service,1,SRV0228,Musculo-skeletal services,1,Telephone,01902 302 393
page_000045.json,X134701,NMG0C,Wolverhampton Msk Service,1,SRV0228,Musculo-skeletal services,2,PhoneExt,
page_000045.json,X134865,1-4309674331,Kingsclear,1,SRV0314,Care services for people with dementia,1,Telephone,0808 223 5407
page_000045.json,X134865,1-4309674331,Kingsclear,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000045.json,X135125,NRW01,Changing Minds Northamptonshire,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0300 999 1616
page_000045.json,X135125,NRW01,Changing Minds Northamptonshire,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000045.json,X135125,NRW01,Changing Minds Northamptonshire,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,keepingintouch@nhft.nhs.uk
page_000045.json,X135125,NRW01,Changing Minds Northamptonshire,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,
page_000046.json,X136508,RP1Q1,NHS Northamptonshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,0300 999 1616
page_000046.json,X136508,RP1Q1,NHS Northamptonshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000046.json,X136508,RP1Q1,NHS Northamptonshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,
page_000046.json,X136508,RP1Q1,NHS Northamptonshire Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://www.nhft.nhs.uk/iapt#venue-refer-to-our-service-tab
page_000046.json,X136738,RREK0,Inclusion Thurrock Iapt,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01375 898 680
page_000046.json,X136738,RREK0,Inclusion Thurrock Iapt,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000046.json,X136738,RREK0,Inclusion Thurrock Iapt,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,inclusionthurrock@mpft.nhs.uk
page_000046.json,X136738,RREK0,Inclusion Thurrock Iapt,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://gateway.mayden.co.uk/referral-v2/b8b18129-203a-4797-8d1a-998e5f720162
page_000046.json,X137224,RX38D,York and Selby Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01904 556 840
page_000046.json,X137224,RX38D,York and Selby Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",2,PhoneExt,
page_000046.json,X137224,RX38D,York and Selby Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",3,Email,tewv.yorkselbytalkingtherapies@nhs.net
page_000046.json,X137224,RX38D,York and Selby Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",4,Website,https://yorkandselbyiapt.co.uk/
page_000047.json,X138417,1-3940578384,Anson Court,2,SRV0317,Caring for adults over 65,1,Telephone,01992 450304
page_000047.json,X138417,1-3940578384,Anson Court,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000047.json,X138517,1-4538699416,Buchanan Court,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000047.json,X138517,1-4538699416,Buchanan Court,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000047.json,X138544,1-4513326298,PSS Shared Lives Norfolk and Suffolk,2,SRV0317,Caring for adults over 65,1,Telephone,0151 702 5542
page_000047.json,X138544,1-4513326298,PSS Shared Lives Norfolk and Suffolk,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000047.json,X139131,1-136847550,Encompass Care Specialist Mental Health Services Elsadene,1,SRV0317,Caring for adults over 65,1,Telephone,01305 771207
page_000047.json,X139131,1-136847550,Encompass Care Specialist Mental Health Services Elsadene,1,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000048.json,X139462,1-4731407096,United Response-Bradford Supported Living Services,2,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000048.json,X139462,1-4731407096,United Response-Bradford Supported Living Services,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000048.json,X139462,1-4731407096,United Response-Bradford Supported Living Services,5,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000048.json,X139462,1-4731407096,United Response-Bradford Supported Living Services,5,SRV0321,Physical disabilities,2,PhoneExt,
page_000048.json,X139479,1-4362111880,43 Sedlescombe Road South,1,SRV0315,Care services for people with learning disabilities,1,Telephone,01424 777422
page_000048.json,X139479,1-4362111880,43 Sedlescombe Road South,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000048.json,X139900,1-4767351188,Chandler Court,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000048.json,X139900,1-4767351188,Chandler Court,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000048.json,X139993,1-4704709263,Pear Tree Court,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000048.json,X139993,1-4704709263,Pear Tree Court,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000048.json,X140251,1-4834996574,Grace Care Centre,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000048.json,X140251,1-4834996574,Grace Care Centre,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000048.json,X140271,1-4657440585,Knebworth Care Home,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000048.json,X140271,1-4657440585,Knebworth Care Home,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000048.json,X140756,1-4878132852,Edwardstow Court Care Centre,2,SRV0317,Caring for adults over 65,1,Telephone,01993 323232
page_000048.json,X140756,1-4878132852,Edwardstow Court Care Centre,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000048.json,X140773,1-5003160928,Belong Newcastle-under-Lyme,1,SRV0314,Care services for people with dementia,1,Telephone,01625 508700
page_000048.json,X140773,1-5003160928,Belong Newcastle-under-Lyme,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000049.json,X141572,1-5123405326,Alexandra House,2,SRV0317,Caring for adults over 65,1,Telephone,01202 746640
page_000049.json,X141572,1-5123405326,Alexandra House,2,SRV0317,Caring for adults over 65,2,PhoneExt,
page_000049.json,X141882,1-5089632910,United Response - The Swallows 183 -189 Hanworth Road,2,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000049.json,X141882,1-5089632910,United Response - The Swallows 183 -189 Hanworth Road,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000049.json,X141882,1-5089632910,United Response - The Swallows 183 -189 Hanworth Road,5,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000049.json,X141882,1-5089632910,United Response - The Swallows 183 -189 Hanworth Road,5,SRV0321,Physical disabilities,2,PhoneExt,
page_000049.json,X141883,1-5089633116,United Response - 36 Harvey Road,2,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000049.json,X141883,1-5089633116,United Response - 36 Harvey Road,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000049.json,X141883,1-5089633116,United Response - 36 Harvey Road,5,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000049.json,X141883,1-5089633116,United Response - 36 Harvey Road,5,SRV0321,Physical disabilities,2,PhoneExt,
page_000049.json,X141885,1-5089633283,United Response - 8 -10 Woodlawn Crescent,2,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000049.json,X141885,1-5089633283,United Response - 8 -10 Woodlawn Crescent,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000049.json,X141885,1-5089633283,United Response - 8 -10 Woodlawn Crescent,5,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000049.json,X141885,1-5089633283,United Response - 8 -10 Woodlawn Crescent,5,SRV0321,Physical disabilities,2,PhoneExt,
page_000049.json,X141886,1-5088905448,United Response - 29 Mayfair Avenue,2,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000049.json,X141886,1-5088905448,United Response - 29 Mayfair Avenue,2,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000049.json,X141886,1-5088905448,United Response - 29 Mayfair Avenue,5,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000049.json,X141886,1-5088905448,United Response - 29 Mayfair Avenue,5,SRV0321,Physical disabilities,2,PhoneExt,
page_000049.json,X142060,1-5262639112,Belong at Home Newcastle-under-Lyme,1,SRV0314,Care services for people with dementia,1,Telephone,01625 508700
page_000049.json,X142060,1-5262639112,Belong at Home Newcastle-under-Lyme,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000049.json,X142073,1-5199259818,Brimley,1,SRV0315,Care services for people with learning disabilities,1,Telephone,0800 0884 377
page_000049.json,X142073,1-5199259818,Brimley,1,SRV0315,Care services for people with learning disabilities,2,PhoneExt,
page_000049.json,X142073,1-5199259818,Brimley,3,SRV0321,Physical disabilities,1,Telephone,01438 712 892
page_000049.json,X142073,1-5199259818,Brimley,3,SRV0321,Physical disabilities,2,PhoneExt,
page_000049.json,X1421,RWP31,Kidderminster Hospital & Treatment Centre,2,SRV0178,Urgent care centre,1,Telephone,01562 513039
page_000049.json,X1421,RWP31,Kidderminster Hospital & Treatment Centre,2,SRV0178,Urgent care centre,2,PhoneExt,
page_000050.json,X144592,1-5274759828,Mercia Grange,1,SRV0314,Care services for people with dementia,1,Telephone,01342 337220
page_000050.json,X144592,1-5274759828,Mercia Grange,1,SRV0314,Care services for people with dementia,2,PhoneExt,
page_000050.json,X144996,TADHQ,Bradford District and Craven Talking Therapies,1,SRV0339,"NHS psychological therapies services (IAPT), including cognitive behavioural therapy (CBT) ",1,Telephone,01274 221234
