SourceFile,SearchKey,ODSCode,OrganisationName,AliasIndex,OrganisationAliasId,OrganisationAlias
page_000044.json,X13350,FWG73,PEAK PHARMACY,1,2923,Bridgnorth Pharmacy
page_000044.json,X13350,FWG73,PEAK PHARMACY,2,2924,Murrays Chemist
page_000044.json,X13350,FWG73,PEAK PHARMACY,3,2925,Murrays Healthcare
page_000044.json,X13350,FWG73,PEAK PHARMACY,4,2926,Beardsley Chemist
page_000044.json,X13356,FWH07,Coast Road Pharmacy,1,24890,Newline Pharmacy Ltd
page_000044.json,X13356,FWH07,Coast Road Pharmacy,2,24891,T/a Coast Road Pharmacy
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,1,16008,University Hospitals of North Staffordshire
page_000044.json,X1338,RJE01,Royal Stoke University Hospital,2,26639,UHNM
page_000044.json,X1340,RYJ04,Queen Charlotte's & Chelsea Hospital,1,410,Queen Charlotte's & Chelsea Hospital
page_000044.json,X13403,FWL19,TICEHURST PHARMACY,1,17124,The Pharmacy
page_000044.json,X13403,FWL19,TICEHURST PHARMACY,2,17125,Desai
page_000044.json,X13403,FWL19,TICEHURST PHARMACY,3,17126,Ticehurst Pharmacy
page_000044.json,X13403,FWL19,TICEHURST PHARMACY,4,17127,Ticehurst chemist
page_000044.json,X1341,RPC,Queen Victoria Hospital NHS Foundation Trust,1,545,QVH
page_000044.json,X1341,RPC,Queen Victoria Hospital NHS Foundation Trust,2,546,Queen Victoria
page_000044.json,X1341,RPC,Queen Victoria Hospital NHS Foundation Trust,3,547,Queen Victoria Hospital
page_000044.json,X13419,FWM18,MORRISONS PHARMACY,1,26043,Morrisons Small Heath Pharmacy
page_000044.json,X13443,FWN43,Apteka Chemist,1,25352,EU prescriptions
page_000044.json,X134542,RD1RH,Riverside Health Centre,1,26167,The Riverside Clinic
page_000044.json,X134542,RD1RH,Riverside Health Centre,2,26168,Sexual Health Bath
page_000044.json,X134542,RD1RH,Riverside Health Centre,3,26169,Bath Sexual Health
page_000044.json,X13458,FWP43,Sharman's Chemist,1,4305,sharmans
page_000044.json,X13458,FWP43,Sharman's Chemist,2,4306,sharmans pharmacy
page_000044.json,X13458,FWP43,Sharman's Chemist,3,4307,sharman chemist
page_000044.json,X13458,FWP43,Sharman's Chemist,4,4308,sharmans chemist
page_000044.json,X13461,FWP49,Carters Chemist,1,16996,Carters
page_000044.json,X13461,FWP49,Carters Chemist,2,24748,Roman Way Chemist
page_000044.json,X13461,FWP49,Carters Chemist,3,24749,Islington Chemist
page_000045.json,X134703,DFQ,Norwich & Norfolk Surgical Ltd (N2s),1,26092,N2S
page_000045.json,X134703,DFQ,Norwich & Norfolk Surgical Ltd (N2s),2,26093,Norwich and Norfolk Surgical Ltd
page_000045.json,X134703,DFQ,Norwich & Norfolk Surgical Ltd (N2s),3,26094,N2S at St Stephens Gate Medical Practice
page_000045.json,X13471,FWQ03,Manor Pharmacy,1,25534,Peak Pharmacy
page_000045.json,X134746,DKP,Apos Medical UK Ltd,1,26273,Apos
page_000045.json,X134746,DKP,Apos Medical UK Ltd,2,26274,AposTherapy
page_000045.json,X134746,DKP,Apos Medical UK Ltd,3,26275,Apos Medical
page_000045.json,X134746,DKP,Apos Medical UK Ltd,4,26276,AposHealth
page_000045.json,X134822,NVC0R,Tees Valley Hospital,1,23950,Tees Valley Treatment Centre
page_000045.json,X134822,NVC0R,Tees Valley Hospital,2,23951,Tees Valley Hospital
page_000045.json,X134822,NVC0R,Tees Valley Hospital,3,23952,Tees Valley
page_000045.json,X134822,NVC0R,Tees Valley Hospital,4,23953,Middlesbrough Hospital
page_000045.json,X13519,FWV73,Grange Pharmacy,1,17279,Safedale Pharmacy
page_000045.json,X1352,RHQNG,Northern General Hospital,1,136,NGH
page_000045.json,X1352,RHQNG,Northern General Hospital,2,137,Northern Campus
page_000045.json,X1352,RHQNG,Northern General Hospital,3,138,The Northern
page_000045.json,X13521,FWV87,WELLBEING PHARMACY,1,1245,Wellbeing Pharmacy
page_000045.json,X1353,RXR50,Pendle Community Hospital,1,395,Marsden Hospital
page_000045.json,X1353,RXR50,Pendle Community Hospital,2,396,Pendle
page_000045.json,X1353,RXR50,Pendle Community Hospital,3,397,Pendle Hospital
page_000045.json,X1353,RXR50,Pendle Community Hospital,4,398,Reddyford Hospital
page_000045.json,X13540,FWW59,Bishopdown Pharmacy,1,17484,MEDICINE CLINIC LTD
page_000045.json,X13540,FWW59,Bishopdown Pharmacy,2,17485,BISHOPDOWN PHARMACY
page_000045.json,X13548,FWW91,KNIGHTS CATSHILL PHARMACY,1,23399,Knights Catshill Pharmacy
page_000045.json,X13548,FWW91,KNIGHTS CATSHILL PHARMACY,2,23400,Knights Pharmacy Catshill
page_000045.json,X13549,FWW94,Riverside Pharmacy,1,23553,Broughton Pharmacy
page_000045.json,X13549,FWW94,Riverside Pharmacy,2,23554,Riverside Surgery
page_000045.json,X13549,FWW94,Riverside Pharmacy,3,23555,Broughton Surgery
page_000045.json,X1355,RWEAE,Glenfield Hospital,1,338,The Glenfield
page_000045.json,X13583,FX076,MANSONS CHEMISTS,1,23559,Mansons Pharmacy
page_000045.json,X13583,FX076,MANSONS CHEMISTS,2,23560,Mansons Pharmacy (Mansons Chemists Ltd)
page_000045.json,X13583,FX076,MANSONS CHEMISTS,3,23561,Mansons Chemists (Mansons Chemists Ltd)
page_000045.json,X13586,FX085,PEAK PHARMACY,1,2918,Murrays Pharmacy
page_000045.json,X13586,FX085,PEAK PHARMACY,2,2919,Murrays Chemist
page_000045.json,X13586,FX085,PEAK PHARMACY,3,2920,Murrays Healthcare
page_000045.json,X13588,FX090,Spivack Chemist,1,17422,Chana Chemist
page_000045.json,X13588,FX090,Spivack Chemist,2,17423,KSC1T Limited
page_000045.json,X13588,FX090,Spivack Chemist,3,26666,PHARMACY
page_000045.json,X13588,FX090,Spivack Chemist,4,26667,CHEMIST
page_000045.json,X136031,1-4122773760,Westmorland Homecare Limited,1,25799,Homecare Kendal 
page_000045.json,X136031,1-4122773760,Westmorland Homecare Limited,2,25800,Kendal Care
page_000045.json,X136031,1-4122773760,Westmorland Homecare Limited,3,25801,Home Instead
page_000045.json,X136031,1-4122773760,Westmorland Homecare Limited,4,25802,Homecare
page_000046.json,X13606,FX156,Knights Longbridge Pharmacy,1,1368,Knights Pharmacy Longbridge
page_000046.json,X13606,FX156,Knights Longbridge Pharmacy,2,1369,Longbridge Pharmacy 
page_000046.json,X13606,FX156,Knights Longbridge Pharmacy,3,23405,Knights Longbridge Pharmacy
page_000046.json,X136131,RXGAR,The Exchange Recovery College,1,23666,Moorland Court
page_000046.json,X136131,RXGAR,The Exchange Recovery College,2,23667,The Exchange Recovery College
page_000046.json,X13631,FX275,Coopers Chemist Redcar Limited,1,23568,Coopers Redcar 
page_000046.json,X13631,FX275,Coopers Chemist Redcar Limited,2,23569,Formerly known as Griffiths
page_000046.json,X13633,FX287,Fairmans Pharmacy,1,2311,numark
page_000046.json,X13640,FX314,Crescent Pharmacy,1,24757,Crescent Pharmacy
page_000046.json,X13640,FX314,Crescent Pharmacy,2,24758,Crescent
page_000046.json,X13640,FX314,Crescent Pharmacy,3,24759,Newline
page_000046.json,X13640,FX314,Crescent Pharmacy,4,24760,Newline Pharmacy
page_000046.json,X13653,FX409,DESONS PHARMACY,1,2226,Desons Pharmacy
page_000046.json,X13653,FX409,DESONS PHARMACY,2,2227,Desons Pharmacy
page_000046.json,X13653,FX409,DESONS PHARMACY,3,24008,Desons Pharmacy
page_000046.json,X13677,FX547,COOPER & CO (CHEMIST),1,17363,Coopers Pharmacy
page_000046.json,X1368,RX1,Nottingham University Hospitals NHS Trust,1,423,QMC Hospital
page_000046.json,X1368,RX1,Nottingham University Hospitals NHS Trust,2,424,Nottingham City Hospital
page_000046.json,X1368,RX1,Nottingham University Hospitals NHS Trust,3,425,Queens Medical Centre
page_000046.json,X1368,RX1,Nottingham University Hospitals NHS Trust,4,444,NUH
page_000046.json,X13699,FX681,BORNO CHEMISTS,1,3284,Borno Pharmacy
page_000046.json,X13708,FX744,Medicare Chemists,1,17052,Elmwood Chemist
page_000046.json,X137255,ARN03,King Street Walk in Centre ,1,23887,LCD King Street Walk in Centre
page_000046.json,X137255,ARN03,King Street Walk in Centre ,2,23913,Wakefield Walk in Centre
page_000046.json,X137255,ARN03,King Street Walk in Centre ,3,23914,King Street Walk in Centre Wakefield
page_000046.json,X137255,ARN03,King Street Walk in Centre ,4,23915,Wakefield King Street
page_000046.json,X13736,FX918,Knights Crabbs Cross Pharmacy,1,23401,Knights Crabbs Cross Pharmacy
page_000046.json,X13736,FX918,Knights Crabbs Cross Pharmacy,2,23402,Knights Pharmacy Crabbs Cross
page_000046.json,X137399,FN829,Sterling Chemist,1,23775,Chana Chemist
page_000046.json,X137399,FN829,Sterling Chemist,2,23776,Spivack Chemist
page_000046.json,X137399,FN829,Sterling Chemist,3,23777,KSC1T Ltd
page_000046.json,X137399,FN829,Sterling Chemist,4,23778,Day Lewis Pharmacy
page_000046.json,X13740,FX959,Cohens Chemist,1,17628,Cohens Chemist
page_000046.json,X13742,FX977,Health Pharmacy,1,24009,Vibha chemist
page_000046.json,X13742,FX977,Health Pharmacy,2,24010,Kiran chemist
page_000046.json,X13742,FX977,Health Pharmacy,3,24011,Reana
page_000046.json,X13742,FX977,Health Pharmacy,4,24012,Windermere avenue chemist
page_000046.json,X13746,FXA07,Chana Chemist,1,17459,KSC1T Limited
page_000046.json,X13746,FXA07,Chana Chemist,2,23940,K.S.C. 1T Limited
page_000046.json,X13746,FXA07,Chana Chemist,3,23941,Spivack Chemist
page_000046.json,X13746,FXA07,Chana Chemist,4,23942,Class Pharmacy
page_000047.json,X13787,FXD78,Thomas Bell (Chemists) Ltd,1,25545,Thomas Bell Pharmacy
page_000047.json,X13787,FXD78,Thomas Bell (Chemists) Ltd,2,25546,Bells Chemist
page_000047.json,X137939,NEM7V,Hedingham Medical Centre,1,26051,Castle Hedingham Surgery
page_000047.json,X13794,FXE23,The Village Pharmacy,1,17508,MEIKLEJOHN PHARMACY LTD
page_000047.json,X13794,FXE23,The Village Pharmacy,2,17509,SHORTSTOWN PHARMACY
page_000047.json,X13794,FXE23,The Village Pharmacy,3,17510,BERKELEY PHARMACY
page_000047.json,X138147,NEM3H,Hedingham Medical Centre,1,26052,The Castle Surgery
page_000047.json,X13817,FXF48,Allesley Pharmacy,1,16083,G.S.Amar Ltd
page_000047.json,X13839,FXG70,LO'S PHARMACY LTD,1,5418,Lo Pharmacy
page_000047.json,X13839,FXG70,LO'S PHARMACY LTD,2,5419,Lo's Pharmacy Ltd
page_000047.json,X13846,FXG99,Datchet Village Pharmacy,1,1237,Datchet Village Pharmacy
page_000047.json,X13846,FXG99,Datchet Village Pharmacy,2,1238,Hard To Find Medicines
page_000047.json,X138497,RXG53,Recovery College Kirklees,1,23696,Mirfield Day Centre
page_000047.json,X138497,RXG53,Recovery College Kirklees,2,23697,Recovery College Kirkless
page_000047.json,X138636,V044614,MR A KAPNISIS,1,23801,Holcroft Dental Practice
page_000047.json,X13874,FXJ21,D & C FENWICK LTD,1,17046,Fenwicks Pharmacy
page_000047.json,X138743,Y01008,Bay Medical Group,1,25199,BMG
page_000047.json,X138743,Y01008,Bay Medical Group,2,25355,Heysham Health Centre
page_000047.json,X138743,Y01008,Bay Medical Group,3,25356,Coastal Medical Group
page_000047.json,X138745,V044505,Marsh Farm Dental Practice,1,25388,Marsh Farm Dental
page_000047.json,X138745,V044505,Marsh Farm Dental Practice,2,25389,Hockwell Ring Dental
page_000047.json,X138784,1-4550360302,Ideal Carehomes Limited,1,25369,Ideal Carehomes
page_000047.json,X138784,1-4550360302,Ideal Carehomes Limited,2,25370,Ideal Care Homes
page_000047.json,X138784,1-4550360302,Ideal Carehomes Limited,3,25371,Ideal Carehomes (Number One) Limited
page_000047.json,X139179,1-4187361498,Elan Care Whitethorn Limited,1,25263,Whitethorn Gardens
page_000048.json,X13938,FXM89,Hollowood Chemist,1,16855,HOLLOWOOD CHEMISTS LTD
page_000048.json,X139481,FRA82,Blackstone Pharmacy,1,24697,Coventry Street Pharmacy 
page_000048.json,X13990,FXQ10,Kanari Pharmacy,1,23966,Kanari
page_000048.json,X14001,FXQ67,K Pharmacy,1,1270,K Pharma (Huddersfiedl) Ltd.
page_000048.json,X14001,FXQ67,K Pharmacy,2,1271,www.PointPharmacy.com
page_000048.json,X14006,FXQ91,Day Lewis Pharmacy,1,1620,Day Lewis Pharmacy
page_000048.json,X14006,FXQ91,Day Lewis Pharmacy,2,1621,Grandstand Road Pharmacy
page_000048.json,X14016,FXR56,DAY LEWIS PHARMACY,1,2249,Shantys Pharmacy
page_000048.json,X14017,FXR57,HINGLEYS CHEMIST,1,17715,Hingley Pharmacy
page_000048.json,X14017,FXR57,HINGLEYS CHEMIST,2,17716,MEJ Hingley & Co Ltd
page_000048.json,X14075,FXW83,PEAK PHARMACY,1,25537,Peak Pharmacy
page_000048.json,X140839,ACG19,Newmedica Surgical Centre - Leeds,1,24144,Newmedica Leeds
page_000048.json,X140839,ACG19,Newmedica Surgical Centre - Leeds,2,24145,leeds newmedica
page_000048.json,X140839,ACG19,Newmedica Surgical Centre - Leeds,3,24146,Newmedica St Martins House
page_000048.json,X140839,ACG19,Newmedica Surgical Centre - Leeds,4,24149,Newmedica Community Ophthalmology
page_000049.json,X14096,FXY41,Alisha Pharmacy,1,23271,Ravi Ltd
page_000049.json,X1410,RGM,Royal Papworth Hospital NHS Foundation Trust,1,1055,cardiothoracic hospital
page_000049.json,X1410,RGM,Royal Papworth Hospital NHS Foundation Trust,2,1056,heart and lung Hospital
page_000049.json,X1410,RGM,Royal Papworth Hospital NHS Foundation Trust,3,1057,Royal Papworth Hospital
page_000049.json,X1410,RGM,Royal Papworth Hospital NHS Foundation Trust,4,16211,Papworth
page_000049.json,X14104,FXY86,Kalmak (Chemists) Ltd,1,24562,Osbon Pharmacy
page_000049.json,X14104,FXY86,Kalmak (Chemists) Ltd,2,24563,The Pharmacy
page_000049.json,X141869,FC596,Aldershot Pharmacy,1,24778,NHS Aldershot Pharmacy
page_000049.json,X141869,FC596,Aldershot Pharmacy,2,24779,Pharmacy in Aldershot
page_000049.json,X141869,FC596,Aldershot Pharmacy,3,24780,NHS Pharmacy in Aldershot 
page_000049.json,X141969,ACG20,Newmedica Surgical Centre - Bristol,1,24772,eyemedica
page_000049.json,X14223,FTE33,JE WILLIAMSON CHEMIST,1,2333,Williamsons Chemist
page_000049.json,X14223,FTE33,JE WILLIAMSON CHEMIST,2,2334,Williamson Chemist
page_000049.json,X14225,FYA25,CEDRICS CHEMIST,1,25935,Festival Hall
page_000049.json,X14250,FYE05,Badham Pharmacy ,1,23365,Stow Pharmacy
page_000049.json,X14250,FYE05,Badham Pharmacy ,2,23366,Badham Pharmacy
page_000049.json,X14250,FYE05,Badham Pharmacy ,3,25591,Stow Pharmacy Limited
page_000049.json,X14261,FYE89,DAY LEWIS PHARMACY,1,23377,Day Lewis Pharmacy
page_000049.json,X14273,FYG11,Alvin Rose Chemist,1,17670,Alvin Rose Pharmacy
page_000049.json,X14296,FYK08,BECCLES H.C.C. LIMITED,1,17094,Beccles Health Centre Pharmacy
page_000049.json,X14299,FYK43,MARTON PHARMACY,1,17618,Marton Pharmacy
page_000049.json,X14299,FYK43,MARTON PHARMACY,2,17619,The Therapy Centre
page_000049.json,X14299,FYK43,MARTON PHARMACY,3,17620,Marton Pharmacy & The Therapy Centre
page_000049.json,X14299,FYK43,MARTON PHARMACY,4,17621,The Therapy Centre @ Marton Pharmacy
page_000049.json,X1431,RJ2,Lewisham and Greenwich NHS Trust,1,535,Lewisham Hospital 
page_000049.json,X1431,RJ2,Lewisham and Greenwich NHS Trust,2,536,UHL
page_000049.json,X1431,RJ2,Lewisham and Greenwich NHS Trust,3,537,Lewisham NHS
page_000049.json,X1431,RJ2,Lewisham and Greenwich NHS Trust,4,538,Lewisham Health
page_000049.json,X14315,FYM31,HOLLYCROFT CHEMIST,1,26183,Hollycroft
page_000049.json,X14357,FYQ87,Euro Chemist,1,16620,Euro Pharmacy
page_000049.json,X14357,FYQ87,Euro Chemist,2,24852,Euro Chemist Limited
page_000049.json,X14370,FYR56,ST SHAW PHARMACY,1,5443,S T Shaw Pharmacy
page_000049.json,X14370,FYR56,ST SHAW PHARMACY,2,5444,Lo's Pharmacy
page_000049.json,X14370,FYR56,ST SHAW PHARMACY,3,5445,Lo Pharmacy
page_000049.json,X14370,FYR56,ST SHAW PHARMACY,4,5446,SKF Lo (Chemists) Ltd
page_000049.json,X1439,RWG08,Hemel Hempstead Hospital,1,342,Hemel Hempstead Hospital
page_000049.json,X1439,RWG08,Hemel Hempstead Hospital,2,343,Hemel Hospital
page_000049.json,X1439,RWG08,Hemel Hempstead Hospital,3,344,HHGH
page_000049.json,X1439,RWG08,Hemel Hempstead Hospital,4,417,HHH
page_000049.json,X14390,FYV46,Sandwell Pharmacy,1,25462,Sandwell Pharmacy
page_000049.json,X144,RBQ,Liverpool Heart and Chest NHS Foundation Trust,1,64,Cardiac Centre
page_000049.json,X144,RBQ,Liverpool Heart and Chest NHS Foundation Trust,2,65,CTC
page_000049.json,X144,RBQ,Liverpool Heart and Chest NHS Foundation Trust,3,66,The Cardiothoracic Centre
page_000049.json,X14403,FYX31,DAY LEWIS PHARMACY,1,17154,Sunninghill Pharmacy
page_000049.json,X14413,FYX89,Simmonds Chemist,1,17607,Niemans Chemist
page_000049.json,X14434,0000001__000001_WR127AA,Chris Cheshire Opticians,1,26558,Broadway Eyecare Centre
page_000049.json,X14440,00000060__000001_WR114PA,Osbornes of Evesham,1,26463,Osbornes of Evesham
page_000049.json,X144433,DPJ02,Moreways Healthcare - Finchley Central,1,25721,stpeters
page_000049.json,X144488,FN395,Concord Pharmacy,1,24285,AllPharm
page_000049.json,X144488,FN395,Concord Pharmacy,2,24286,Bradley Stoke
page_000049.json,X144488,FN395,Concord Pharmacy,3,24287,Charlton Hayes
page_000049.json,X144488,FN395,Concord Pharmacy,4,24288,Stoke Gifford
page_000049.json,X144563,AF007,Camden GP Hub Brondesbury,1,24209,Camden GP Hub Brondesbury
page_000050.json,X145405,DQT,Psych-UK Limited,1,24395,P-UK
page_000050.json,X145405,DQT,Psych-UK Limited,2,24396,Psychiatry-UK LLP
page_000050.json,X145405,DQT,Psych-UK Limited,3,24397,PUK
page_000050.json,X145405,DQT,Psych-UK Limited,4,24398,online psychiatry
page_000050.json,X14542,011715__000004_CM129BS,Specsavers Opticians,1,25468,Specsavers Opticians Billericay
page_000050.json,X14542,011715__000004_CM129BS,Specsavers Opticians,2,25469,Specsavers Billericay
page_000050.json,X145462,1-5084194209,Care Standard Limited,1,24908,"Care services, Assisted Lives, Allied Care, Care2care"
page_000050.json,X145462,1-5084194209,Care Standard Limited,2,24909,"Dementia, epilepsy, homecare, autism, Peg, Elderly, "
page_000050.json,X145462,1-5084194209,Care Standard Limited,3,24910,"Agency, Company, Healthcare"
page_000050.json,X145471,RKECE,Haringey Talking Therapies,1,24389,Haringey IAPT
page_000050.json,X145471,RKECE,Haringey Talking Therapies,2,24390,Let's Talk IAPT
page_000050.json,X145471,RKECE,Haringey Talking Therapies,3,24391,Let's Talk Haringey IAPT
page_000050.json,X145525,FK463,Medicos Pharmacy,1,24492,Rickmans Pharmacy
page_000050.json,X145525,FK463,Medicos Pharmacy,2,24493,Stanstead Road
page_000050.json,X145525,FK463,Medicos Pharmacy,3,24494,Jenner Health Centre
page_000050.json,X145525,FK463,Medicos Pharmacy,4,25303,Yellow Fever
page_000050.json,X14609,10065__000001_E16LT,VISION CARE FOR HOMELESS PEOPLE,1,26180,VCHP Skylight London
page_000050.json,X14609,10065__000001_E16LT,VISION CARE FOR HOMELESS PEOPLE,2,26181,VCHP Spitalfields
page_000050.json,X14609,10065__000001_E16LT,VISION CARE FOR HOMELESS PEOPLE,3,26182,Optician at Crisis Skylight
page_000050.json,X1470,RRK,University Hospitals Birmingham NHS Foundation Trust,1,24019,University Hospitals Birmingham NHS Foundation Trust
page_000050.json,X1470,RRK,University Hospitals Birmingham NHS Foundation Trust,2,25723,UHB
page_000050.json,X1471,RJE,University Hospitals of North Midlands,1,165,University Hospital Of North Staffordshire NHS Trust
page_000050.json,X1471,RJE,University Hospitals of North Midlands,2,166,UHNM NHS Trust
page_000050.json,X1471,RJE,University Hospitals of North Midlands,3,167,UHNM
page_000051.json,X147489,NW60I,Chiswick Medical Centre,1,24797,Chiswick Medical Centre
page_000051.json,X147741,DT3,Herts Urgent Care Ltd,1,26322,HUC
page_000051.json,X147882,1-5683519854,A&A Homecare Ltd,1,24605,My Homecare Luton & Dunstable
page_000051.json,X147882,1-5683519854,A&A Homecare Ltd,2,24606,"My Homecare Herts,Beds & Bucks"
page_000051.json,X147882,1-5683519854,A&A Homecare Ltd,3,24607,My Homecare Leighton Buzzard
page_000051.json,X147882,1-5683519854,A&A Homecare Ltd,4,24608,My Homecare Harpenden
page_000051.json,X147892,FLD96,University Pharmacy,1,24725,PHARMACY
page_000051.json,X147892,FLD96,University Pharmacy,2,24726,SUSSEX UNI PHARMACY
page_000051.json,X147892,FLD96,University Pharmacy,3,24727,NHS PHARMACY
page_000051.json,X147892,FLD96,University Pharmacy,4,24728,HEALTH PHARMACY
page_000051.json,X1482,RTD03,Campus for Ageing and Vitality,1,267,General
page_000051.json,X1482,RTD03,Campus for Ageing and Vitality,2,268,General Hospital
page_000051.json,X1482,RTD03,Campus for Ageing and Vitality,3,269,NGH
